review_id,port,sentence,sentiment
98,Costa Maya,"Costa Maya ended up being our favorite because we booked a smaller, more intimate experience away from the main port.",0.4588
98,Roatan,Roatan was beautiful,0.5994
98,Cozumel,Cozumel was fun,0.5106
99,Roatan,"Roatan had the best outdoor experiences overall, especially if you like water activities.",0.7884
99,Costa Maya,"Costa Maya felt like it required a longer excursion to really see anything interesting, which we didn't commit to.",0.5538
99,Cozumel,Cozumel was easy,0.4404
99,Cozumel,"I appreciated the variety,",0.5106
99,Cozumel,not every stop felt equally worthwhile.,0.5086
100,Cozumel,Cozumel was the easiest day.,0.4215
100,Costa Maya,Costa Maya was just okay for us.,0.2263
101,Roatan,"Roatan ended up being my favorite stop, which surprised me.",0.4019
101,Roatan,"We booked a small group snorkeling trip, and the water clarity was unreal.",0.4019
101,Roatan,never saw reefs that vibrant so close to shore.,0.5267
101,Cozumel,"Cozumel felt more flexible; we just wandered downtown, grabbed drinks, and people-watched.",0.2944
101,Cozumel,it felt less rushed and easier to navigate.,0.3687
102,Cozumel,"Cozumel was kind of in between, good for walking around",0.4404
102,Cozumel,pretty tourist-heavy.,0.4939
103,Roatan,"Roatan had this lush, slightly chaotic energy, especially once you leave the immediate port.",-0.3714
103,Roatan,"We did a wildlife-focused tour and learned a lot, though I did question how ethical some of it was.",0.5106
103,Cozumel,Cozumel felt the easiest to enjoy independently; we rented bikes and explored along the coast.,0.7184
103,Roatan,"Timing-wise, I wish we had longer in Roatan because that's where I felt there was the most to discover beyond the basics.",0.4019
104,Roatan,Roatan was cool,0.3182
104,Roatan,"very humid, and our zipline excursion got delayed which cut into our beach time.",-0.4588
104,Roatan,"Still fun, just felt a bit disorganized.",0.2732
104,Costa Maya,Costa Maya didn't do much for me-we stayed near the port and it felt like one big shopping plaza.,0.3612
104,Cozumel,"Cozumel was better, we took a cab to a quieter area and swam for a few hours.",0.4404
105,Cozumel,Cozumel stood out because we didn't book anything and it still worked out great.,0.6249
105,Costa Maya,"In Costa Maya, we joined a cooking class excursion that turned out to be more fun than expected-very interactive and the group was small.",0.5563
105,Roatan,Roatan was beautiful,0.5994
105,Roatan,I wish the schedule allowed more time there because the island seemed like it had a lot more to offer beyond the short excursion window.,0.6369
106,Roatan,Roatan had the best scenery by far.,0.6369
106,Roatan,"We did a guided island tour that included a beach stop, and that was the highlight of the trip.",0.0516
106,Costa Maya,Costa Maya felt like you had to commit to a long excursion or else you were stuck in a very touristy zone.,0.4019
106,Cozumel,"Cozumel was easy to navigate,",0.4404
107,Roatan,"Roatan was incredible for snorkeling, probably the best I've done.",0.6369
107,Costa Maya,"Costa Maya was more about the excursion-we went to ruins, which were interesting",-0.0516
107,Cozumel,"Cozumel felt like a good balance, with enough to do close to the port without overplanning.",0.6597
108,Roatan,"In Roatan, we did a scenic drive and beach stop, which they really enjoyed.",0.3384
108,Costa Maya,"Costa Maya was tougher because the walking areas near the port were crowded and hot, and we didn't want to do a long bus ride.",0.1225
108,Cozumel,Cozumel ended up being the easiest for our group-plenty of shaded spots and short taxi rides to quieter beaches.,0.4215
108,Costa Maya,"Overall, I'd say the itinerary works better if you plan ahead for Costa Maya specifically.",0.4404
109,Costa Maya,Costa Maya surprised me in a good way.,0.5859
109,Costa Maya,"We booked a small beach club experience away from the main port, and it was peaceful and well organized.",0.6486
109,Cozumel,Cozumel was more casual; we didn't plan much and just explored.,0.2716
109,Cozumel,I appreciated that flexibility after two more structured port days.,0.6908
109,Cozumel,The only complaint I had was that time in port always seemed just a bit too short to fully relax.,0.2484
110,Roatan,"Roatan was the highlight, hands down.",0.34
110,Costa Maya,Costa Maya felt like a missed opportunity since we didn't book anything.,0.4767
110,Cozumel,"Cozumel was fine, just crowded.",0.2023
111,Roatan,"In Roatan, our excursion ran late returning, which made the whole group anxious about getting back in time.",-0.25
111,Cozumel,"Cozumel felt the most forgiving; even with no strict plans, we had a pleasant day exploring shops and waterfront areas.",0.6478
111,Costa Maya,"If I did it again, I'd prioritize Roatan and Costa Maya excursions more carefully.",0.2006
111,Roatan,"If I did it again, I'd prioritize Roatan and Costa Maya excursions more carefully.",0.2006
112,Roatan,"Roatan was worth it though, especially for the water activities.",0.2263
112,Cozumel,Cozumel was easy to explore,0.4404
113,Roatan,"Roatan felt like stepping into a completely different environment-lush, busy, and a bit chaotic once you left the port.",-0.1779
113,Costa Maya,Costa Maya was more structured since we booked a ruins excursion.,-0.4404
113,Costa Maya,"The site itself was fascinating,",0.5423
113,Cozumel,Cozumel was my favorite for just relaxing; we found a quieter beach area and stayed there for hours.,0.7351
113,Cozumel,I liked having that balance between planned and unplanned days across the itinerary.,0.4215
114,Cozumel,Cozumel was the easiest port to enjoy without planning anything in advance.,0.7184
114,Costa Maya,"Costa Maya required more effort, and Roatan was the most visually interesting",0.4549
114,Roatan,"Costa Maya required more effort, and Roatan was the most visually interesting",0.4549
115,Roatan,I appreciated Roatan the most because it felt less manufactured once you got outside the port.,0.5106
115,Cozumel,"Cozumel had a nice middle ground, especially for walking and casual exploring.",0.5574
116,Roatan,"Roatan had the best excursion we booked, a combination of sightseeing and beach time that felt well paced.",0.743
116,Costa Maya,"Costa Maya was more challenging; without a solid plan, it felt like you were stuck in a tourist-heavy area.",0.238
116,Cozumel,"Cozumel was flexible and easy to navigate, which made for a relaxing final port day.",0.7906
117,Roatan,Roatan and Cozumel were both worth getting off for though.,0.2263
117,Cozumel,Roatan and Cozumel were both worth getting off for though.,0.2263
118,Roatan,"In Roatan, we booked a nature-focused excursion that included a guided walk through a forested area and a short beach stop.",-0.296
118,Roatan,"we were constantly aware of the clock, which made it hard to fully relax.",0.4201
118,Costa Maya,"Costa Maya required a longer commitment; we chose to visit nearby ruins, which meant an early departure and a fairly long bus ride.",-0.0772
118,Costa Maya,"The site itself was impressive,",0.5106
119,Cozumel,Cozumel had better options close to the port.,0.4404
120,Costa Maya,"Costa Maya ended up being my favorite because we booked a smaller, less crowded excursion.",0.4588
120,Roatan,Roatan was beautiful,0.5994
120,Cozumel,"felt rushed, and Cozumel was enjoyable mostly because we kept it simple and didn't overplan.",0.4404
122,Cozumel,Cozumel was fantastic!,0.5983
122,Cozumel,We did the Amazing Race excursion where you run around the downtown area solving clues.,0.7351
122,Cozumel,It was a great way to see the city instead of just sitting at a beach bar.,0.6249
122,Roatan,"We missed Roatan due to high winds and not being able to dock, which was disappointing,",-0.6597
122,Roatan,that's the risk you take with cruising.,-0.2732
122,Cozumel,I wish we had more time in Cozumel to compensate.,0.4019
123,Roatan,Roatan was pretty,0.4939
123,Roatan,We had maybe 10 minutes with the animals and then were shuffled into a gift shop for half an hour.,0.4404
123,Roatan,I hate that.,-0.5719
124,Costa Maya,"In Costa Maya, we went to Maya Chan and it was the best day of the trip.",0.6369
124,Costa Maya,the service was amazing and the food was actually authentic.,0.5859
124,Roatan,We didn't do much in Roatan except walk around the port area because the weather looked like it was going to turn.,0.3612
124,Roatan,"The port in Roatan is nice enough for a short walk,",0.4215
124,Roatan,I think next time I'd plan better for Roatan.,0.4404
124,Roatan,"The itinerary overall is great if you love water activities,",0.8519
124,Roatan,it can feel a bit repetitive if you aren't a big swimmer.,-0.25
125,Roatan,Roatan was beautiful,0.5994
125,Roatan,We did a catamaran snorkel trip and the reef was healthy with lots of fish.,0.4019
125,Costa Maya,"For Costa Maya, we did the Chacchoben ruins.",-0.4404
126,Costa Maya,Costa Maya was much better; we rented a golf cart and just drove along the coast until we found a quiet spot.,0.4404
126,Cozumel,"I think if I did this itinerary again, I would just stay on the ship in Cozumel and enjoy the empty pool.",0.34
126,Costa Maya,"The port times were generally good, though I felt Costa Maya was a bit short.",0.4404
127,Roatan,"Roatan ziplining was a blast, and the sloths were so cute!",0.632
127,Costa Maya,My only complaint is the pier at Costa Maya.,-0.296
127,Costa Maya,My husband struggled quite a bit.,-0.34
128,Costa Maya,"Costa Maya is still a bit of a 'fake' port to me,",-0.4767
128,Costa Maya,the tequila tasting near the fountain was actually informative and fun.,0.5106
128,Cozumel,Cozumel was our 'adventure' day where we rented Jeeps and drove to the other side of the island.,0.3182
128,Cozumel,It's much more rugged and beautiful over there with no electricity and just small beach bars.,0.4522
129,Costa Maya,Costa Maya was disappointing.,-0.4939
129,Costa Maya,Too much construction and the port area is very confusing to navigate.,-0.2944
129,Cozumel,Cozumel was much better.,0.4404
129,Cozumel,We did a glass bottom boat tour which was perfect for us since we don't swim well.,0.4378
129,Roatan,Roatan was lovely,0.5859
130,Roatan,Roatan had the best nature-the chocolate factory tour was so cool and the jungle smells amazing after it rains.,0.8999
130,Roatan,"It was very relaxing, though the seaweed was a bit thick in some spots.",0.5413
130,Cozumel,Cozumel was our big excursion day where we went to the San Gervasio ruins.,-0.4404
130,Cozumel,they were very peaceful and not nearly as crowded.,0.5413
130,Cozumel,"I felt like we had plenty of time in each port, though I wish Cozumel stayed open a bit later into the evening so we could have had dinner on land.",0.6369
130,Cozumel,"The transition from the ship to the shore was easy at all three stops, which isn't always the case.",0.3182
130,Cozumel,Definitely a solid itinerary for people who like a mix of history and relaxation.,0.8481
131,Costa Maya,Costa Maya was our least favorite stop as it felt like we were just being funneled into shops the whole time.,-0.2686
132,Roatan,"Roatan was also great for snorkeling, though the bugs were biting even with spray.",0.6249
132,Costa Maya,"Costa Maya was okay,",0.2263
132,Costa Maya,the port feels like a maze designed to keep you from leaving.,0.3612
133,Cozumel,Cozumel had much better timing.,0.4404
133,Cozumel,We stayed there until nearly sunset which allowed us to actually explore the town without panicking about the ship leaving.,0.3412
133,Costa Maya,"Costa Maya is what it is-a tourist trap,",-0.3182
133,Costa Maya,the pool in the middle of the port is nice if you just want to cool off without paying for a beach club.,0.6597
134,Costa Maya,Costa Maya ruins were the highlight.,-0.128
134,Costa Maya,Chacchoben is stunning and the trees provide a lot of shade which was needed.,0.3818
134,Roatan,"Roatan was a bit of a mess for us because our excursion was cancelled last minute, so we just wandered around the port.",-0.5423
134,Roatan,It's okay,0.2263
134,Roatan,fairly limited.,-0.2263
134,Cozumel,Cozumel snorkeling was top notch.,0.2023
135,Cozumel,Cozumel is great for that since the town is right there.,0.6249
135,Roatan,Roatan is not as walkable; you really need a car or a bus to get anywhere interesting.,0.4019
136,Cozumel,We did the cooking class in Cozumel and it was the best thing we did all week.,0.6369
136,Cozumel,The chef was hilarious.,0.4019
